program,filename,nfrags,fraglen,total_sequences,total_reads,dropped_reads,incorrect_length_reads,divergent_reads,average_divergence,dropped_reads_percentage,incorrect_length_percentage,divergent_reads_percentage,average_divergence_percentage,perfectly_reconstructed,perfectly_reconstructed_percentage
leeHom,gen_n1000000_l232_leehom.fq.gz,1000000,232,1000000,997125,2875,4485,303309,0.5967386235426853,0.287,0.449,30.418,0.257,693816,69.382
leeHom,gen_n1000000_l233_leehom.fq.gz,1000000,233,1000000,996768,3232,4538,305867,0.6055180342868149,0.323,0.454,30.686,0.26,690901,69.09
leeHom,gen_n1000000_l234_leehom.fq.gz,1000000,234,1000000,996424,3576,4984,308730,0.6270844540075309,0.358,0.498,30.984,0.268,687694,68.769
leeHom,gen_n1000000_l235_leehom.fq.gz,1000000,235,1000000,995971,4029,5139,312438,0.6368609126169337,0.403,0.514,31.37,0.271,683533,68.353
leeHom,gen_n1000000_l236_leehom.fq.gz,1000000,236,1000000,995509,4491,5709,316102,0.6722249623057149,0.449,0.571,31.753,0.285,679407,67.941
leeHom,gen_n1000000_l237_leehom.fq.gz,1000000,237,1000000,995071,4929,5861,319490,0.6782671789249209,0.493,0.586,32.107,0.286,675581,67.558
leeHom,gen_n1000000_l238_leehom.fq.gz,1000000,238,1000000,994488,5512,6414,321904,0.7034926514950407,0.551,0.641,32.369,0.296,672584,67.258
leeHom,gen_n1000000_l239_leehom.fq.gz,1000000,239,1000000,992825,7175,6727,324591,0.7216518520383753,0.718,0.673,32.694,0.302,668234,66.823
leeHom,gen_n1000000_l23_leehom.fq.gz,1000000,23,1000000,1000000,0,0,4856,0.004866,0.0,0.0,0.486,0.021,995144,99.514
leeHom,gen_n1000000_l240_leehom.fq.gz,1000000,240,1000000,15065,984935,15065,15065,32.29565217391304,98.493,1.506,100.0,13.457,0,0.0
leeHom,gen_n1000000_l241_leehom.fq.gz,1000000,241,1000000,15103,984897,15103,15103,32.74945375091041,98.49,1.51,100.0,13.589,0,0.0
leeHom,gen_n1000000_l242_leehom.fq.gz,1000000,242,1000000,15169,984831,15169,15169,34.05662865053728,98.483,1.517,100.0,14.073,0,0.0
leeHom,gen_n1000000_l243_leehom.fq.gz,1000000,243,1000000,15134,984866,15134,15134,33.911325492269064,98.487,1.513,100.0,13.955,0,0.0
leeHom,gen_n1000000_l244_leehom.fq.gz,1000000,244,1000000,14715,985285,14715,14715,35.83010533469249,98.528,1.472,100.0,14.684,0,0.0
leeHom,gen_n1000000_l245_leehom.fq.gz,1000000,245,1000000,13849,986151,13849,13849,39.71694707199076,98.615,1.385,100.0,16.211,0,0.0
leeHom,gen_n1000000_l246_leehom.fq.gz,1000000,246,1000000,13805,986195,13805,13805,41.23592901122782,98.62,1.381,100.0,16.763,0,0.0
leeHom,gen_n1000000_l247_leehom.fq.gz,1000000,247,1000000,14075,985925,14075,14075,41.70770870337478,98.593,1.407,100.0,16.886,0,0.0
leeHom,gen_n1000000_l248_leehom.fq.gz,1000000,248,1000000,14359,985641,14359,14359,43.21631032801727,98.564,1.436,100.0,17.426,0,0.0
leeHom,gen_n1000000_l249_leehom.fq.gz,1000000,249,1000000,14322,985678,14322,14322,44.176232369780756,98.568,1.432,100.0,17.741,0,0.0
leeHom,gen_n1000000_l24_leehom.fq.gz,1000000,24,1000000,1000000,0,0,4992,0.005,0.0,0.0,0.499,0.021,995008,99.501
leeHom,gen_n1000000_l250_leehom.fq.gz,1000000,250,1000000,13921,986079,13921,13921,49.63019897995834,98.608,1.392,100.0,19.852,0,0.0
leeHom,gen_n1000000_l25_leehom.fq.gz,1000000,25,1000000,1000000,0,0,5451,0.005466,0.0,0.0,0.545,0.022,994549,99.455
leeHom,gen_n1000000_l26_leehom.fq.gz,1000000,26,1000000,999999,1,0,5612,0.005628005628005628,0.0,0.0,0.561,0.022,994387,99.439
leeHom,gen_n1000000_l27_leehom.fq.gz,1000000,27,1000000,1000000,0,0,5779,0.005797,0.0,0.0,0.578,0.021,994221,99.422
leeHom,gen_n1000000_l28_leehom.fq.gz,1000000,28,1000000,1000000,0,0,5935,0.005948,0.0,0.0,0.594,0.021,994065,99.406
leeHom,gen_n1000000_l29_leehom.fq.gz,1000000,29,1000000,1000000,0,0,6136,0.00615,0.0,0.0,0.614,0.021,993864,99.386
leeHom,gen_n1000000_l2_leehom.fq.gz,1000000,2,1000000,1000000,0,0,855,0.000855,0.0,0.0,0.085,0.043,999145,99.914
leeHom,gen_n1000000_l30_leehom.fq.gz,1000000,30,1000000,1000000,0,0,6342,0.006368,0.0,0.0,0.634,0.021,993658,99.366
leeHom,gen_n1000000_l31_leehom.fq.gz,1000000,31,1000000,999999,1,0,6488,0.006509006509006509,0.0,0.0,0.649,0.021,993511,99.351
leeHom,gen_n1000000_l32_leehom.fq.gz,1000000,32,1000000,1000000,0,0,6710,0.006735,0.0,0.0,0.671,0.021,993290,99.329
leeHom,gen_n1000000_l33_leehom.fq.gz,1000000,33,1000000,1000000,0,0,6888,0.006918,0.0,0.0,0.689,0.021,993112,99.311
leeHom,gen_n1000000_l34_leehom.fq.gz,1000000,34,1000000,1000000,0,0,7144,0.007174,0.0,0.0,0.714,0.021,992856,99.286
leeHom,gen_n1000000_l35_leehom.fq.gz,1000000,35,1000000,1000000,0,0,7340,0.007373,0.0,0.0,0.734,0.021,992660,99.266
leeHom,gen_n1000000_l36_leehom.fq.gz,1000000,36,1000000,1000000,0,0,7564,0.007588,0.0,0.0,0.756,0.021,992436,99.244
leeHom,gen_n1000000_l37_leehom.fq.gz,1000000,37,1000000,1000000,0,0,7748,0.007777,0.0,0.0,0.775,0.021,992252,99.225
leeHom,gen_n1000000_l38_leehom.fq.gz,1000000,38,1000000,1000000,0,0,7979,0.008017,0.0,0.0,0.798,0.021,992021,99.202
leeHom,gen_n1000000_l39_leehom.fq.gz,1000000,39,1000000,1000000,0,0,8105,0.00814,0.0,0.0,0.81,0.021,991895,99.189
leeHom,gen_n1000000_l3_leehom.fq.gz,1000000,3,1000000,1000000,0,0,1317,0.001318,0.0,0.0,0.132,0.044,998683,99.868
leeHom,gen_n1000000_l40_leehom.fq.gz,1000000,40,1000000,1000000,0,0,8398,0.008433,0.0,0.0,0.84,0.021,991602,99.16
leeHom,gen_n1000000_l41_leehom.fq.gz,1000000,41,1000000,1000000,0,0,8551,0.008599,0.0,0.0,0.855,0.021,991449,99.145
leeHom,gen_n1000000_l42_leehom.fq.gz,1000000,42,1000000,1000000,0,0,8707,0.008747,0.0,0.0,0.871,0.021,991293,99.129
leeHom,gen_n1000000_l43_leehom.fq.gz,1000000,43,1000000,1000000,0,0,9010,0.009056,0.0,0.0,0.901,0.021,990990,99.099
leeHom,gen_n1000000_l44_leehom.fq.gz,1000000,44,1000000,1000000,0,0,9377,0.009413,0.0,0.0,0.938,0.021,990623,99.062
leeHom,gen_n1000000_l45_leehom.fq.gz,1000000,45,1000000,1000000,0,0,9567,0.009602,0.0,0.0,0.957,0.021,990433,99.043
leeHom,gen_n1000000_l46_leehom.fq.gz,1000000,46,1000000,1000000,0,0,9660,0.009712,0.0,0.0,0.966,0.021,990340,99.034
leeHom,gen_n1000000_l47_leehom.fq.gz,1000000,47,1000000,1000000,0,0,9932,0.009997,0.0,0.0,0.993,0.021,990068,99.007
leeHom,gen_n1000000_l48_leehom.fq.gz,1000000,48,1000000,1000000,0,0,10067,0.010112,0.0,0.0,1.007,0.021,989933,98.993
leeHom,gen_n1000000_l49_leehom.fq.gz,1000000,49,1000000,999999,1,0,10198,0.010254010254010255,0.0,0.0,1.02,0.021,989801,98.98
leeHom,gen_n1000000_l4_leehom.fq.gz,1000000,4,1000000,1000000,0,0,1866,0.001867,0.0,0.0,0.187,0.047,998134,99.813
leeHom,gen_n1000000_l50_leehom.fq.gz,1000000,50,1000000,1000000,0,0,10624,0.010672,0.0,0.0,1.062,0.021,989376,98.938
leeHom,gen_n1000000_l51_leehom.fq.gz,1000000,51,1000000,1000000,0,0,10849,0.010899,0.0,0.0,1.085,0.021,989151,98.915
leeHom,gen_n1000000_l52_leehom.fq.gz,1000000,52,1000000,1000000,0,0,10972,0.011038,0.0,0.0,1.097,0.021,989028,98.903
leeHom,gen_n1000000_l53_leehom.fq.gz,1000000,53,1000000,1000000,0,0,11154,0.011214,0.0,0.0,1.115,0.021,988846,98.885
leeHom,gen_n1000000_l54_leehom.fq.gz,1000000,54,1000000,1000000,0,0,11446,0.011527,0.0,0.0,1.145,0.021,988554,98.855
leeHom,gen_n1000000_l55_leehom.fq.gz,1000000,55,1000000,1000000,0,0,11604,0.011673,0.0,0.0,1.16,0.021,988396,98.84
leeHom,gen_n1000000_l56_leehom.fq.gz,1000000,56,1000000,1000000,0,0,11810,0.011889,0.0,0.0,1.181,0.021,988190,98.819
leeHom,gen_n1000000_l57_leehom.fq.gz,1000000,57,1000000,1000000,0,0,12013,0.012082,0.0,0.0,1.201,0.021,987987,98.799
leeHom,gen_n1000000_l58_leehom.fq.gz,1000000,58,1000000,1000000,0,0,12154,0.012237,0.0,0.0,1.215,0.021,987846,98.785
leeHom,gen_n1000000_l59_leehom.fq.gz,1000000,59,1000000,1000000,0,0,12339,0.012424,0.0,0.0,1.234,0.021,987661,98.766
leeHom,gen_n1000000_l5_leehom.fq.gz,1000000,5,1000000,1000000,0,0,2175,0.002177,0.0,0.0,0.217,0.044,997825,99.782
leeHom,gen_n1000000_l60_leehom.fq.gz,1000000,60,1000000,1000000,0,0,12621,0.0127,0.0,0.0,1.262,0.021,987379,98.738
leeHom,gen_n1000000_l61_leehom.fq.gz,1000000,61,1000000,1000000,0,0,12807,0.012875,0.0,0.0,1.281,0.021,987193,98.719
leeHom,gen_n1000000_l62_leehom.fq.gz,1000000,62,1000000,1000000,0,0,12966,0.013058,0.0,0.0,1.297,0.021,987034,98.703
leeHom,gen_n1000000_l63_leehom.fq.gz,1000000,63,1000000,1000000,0,0,13242,0.013355,0.0,0.0,1.324,0.021,986758,98.676
leeHom,gen_n1000000_l64_leehom.fq.gz,1000000,64,1000000,1000000,0,0,13404,0.013484,0.0,0.0,1.34,0.021,986596,98.66
leeHom,gen_n1000000_l65_leehom.fq.gz,1000000,65,1000000,999999,1,0,13574,0.013672013672013672,0.0,0.0,1.357,0.021,986425,98.642
leeHom,gen_n1000000_l66_leehom.fq.gz,1000000,66,1000000,1000000,0,0,13850,0.013945,0.0,0.0,1.385,0.021,986150,98.615
leeHom,gen_n1000000_l67_leehom.fq.gz,1000000,67,1000000,1000000,0,0,14155,0.014254,0.0,0.0,1.415,0.021,985845,98.584
leeHom,gen_n1000000_l68_leehom.fq.gz,1000000,68,1000000,1000000,0,0,14488,0.014594,0.0,0.0,1.449,0.021,985512,98.551
leeHom,gen_n1000000_l69_leehom.fq.gz,1000000,69,1000000,1000000,0,0,14512,0.014634,0.0,0.0,1.451,0.021,985488,98.549
leeHom,gen_n1000000_l6_leehom.fq.gz,1000000,6,1000000,1000000,0,0,2355,0.002357,0.0,0.0,0.235,0.039,997645,99.764
leeHom,gen_n1000000_l70_leehom.fq.gz,1000000,70,1000000,1000000,0,0,14771,0.014871,0.0,0.0,1.477,0.021,985229,98.523
leeHom,gen_n1000000_l71_leehom.fq.gz,1000000,71,1000000,1000000,0,0,14920,0.015034,0.0,0.0,1.492,0.021,985080,98.508
leeHom,gen_n1000000_l72_leehom.fq.gz,1000000,72,1000000,1000000,0,0,15349,0.015472,0.0,0.0,1.535,0.021,984651,98.465
leeHom,gen_n1000000_l73_leehom.fq.gz,1000000,73,1000000,1000000,0,0,15520,0.015628,0.0,0.0,1.552,0.021,984480,98.448
leeHom,gen_n1000000_l74_leehom.fq.gz,1000000,74,1000000,1000000,0,0,15695,0.015821,0.0,0.0,1.57,0.021,984305,98.43
leeHom,gen_n1000000_l75_leehom.fq.gz,1000000,75,1000000,1000000,0,0,15991,0.016121,0.0,0.0,1.599,0.021,984009,98.401
leeHom,gen_n1000000_l76_leehom.fq.gz,1000000,76,1000000,1000000,0,0,16184,0.016292,0.0,0.0,1.618,0.021,983816,98.382
leeHom,gen_n1000000_l77_leehom.fq.gz,1000000,77,1000000,1000000,0,0,16338,0.016477,0.0,0.0,1.634,0.021,983662,98.366
leeHom,gen_n1000000_l78_leehom.fq.gz,1000000,78,1000000,1000000,0,0,16717,0.016861,0.0,0.0,1.672,0.022,983283,98.328
leeHom,gen_n1000000_l79_leehom.fq.gz,1000000,79,1000000,1000000,0,0,16646,0.016797,0.0,0.0,1.665,0.021,983354,98.335
leeHom,gen_n1000000_l7_leehom.fq.gz,1000000,7,1000000,1000000,0,0,2368,0.002368,0.0,0.0,0.237,0.034,997632,99.763
leeHom,gen_n1000000_l80_leehom.fq.gz,1000000,80,1000000,1000000,0,0,17254,0.017418,0.0,0.0,1.725,0.022,982746,98.275
leeHom,gen_n1000000_l81_leehom.fq.gz,1000000,81,1000000,1000000,0,0,17240,0.017404,0.0,0.0,1.724,0.021,982760,98.276
leeHom,gen_n1000000_l82_leehom.fq.gz,1000000,82,1000000,1000000,0,0,17437,0.017603,0.0,0.0,1.744,0.021,982563,98.256
leeHom,gen_n1000000_l83_leehom.fq.gz,1000000,83,1000000,1000000,0,0,17648,0.017813,0.0,0.0,1.765,0.021,982352,98.235
leeHom,gen_n1000000_l84_leehom.fq.gz,1000000,84,1000000,1000000,0,0,17956,0.018129,0.0,0.0,1.796,0.022,982044,98.204
leeHom,gen_n1000000_l85_leehom.fq.gz,1000000,85,1000000,1000000,0,0,18291,0.018464,0.0,0.0,1.829,0.022,981709,98.171
leeHom,gen_n1000000_l86_leehom.fq.gz,1000000,86,1000000,1000000,0,0,18470,0.01863,0.0,0.0,1.847,0.022,981530,98.153
leeHom,gen_n1000000_l87_leehom.fq.gz,1000000,87,1000000,1000000,0,0,18741,0.018916,0.0,0.0,1.874,0.022,981259,98.126
leeHom,gen_n1000000_l88_leehom.fq.gz,1000000,88,1000000,999999,1,0,18852,0.01903001903001903,0.0,0.0,1.885,0.022,981147,98.115
leeHom,gen_n1000000_l89_leehom.fq.gz,1000000,89,1000000,1000000,0,0,19108,0.019305,0.0,0.0,1.911,0.022,980892,98.089
leeHom,gen_n1000000_l8_leehom.fq.gz,1000000,8,1000000,1000000,0,0,2298,0.002299,0.0,0.0,0.23,0.029,997702,99.77
leeHom,gen_n1000000_l90_leehom.fq.gz,1000000,90,1000000,1000000,0,0,19392,0.019583,0.0,0.0,1.939,0.022,980608,98.061
leeHom,gen_n1000000_l91_leehom.fq.gz,1000000,91,1000000,1000000,0,0,19677,0.019864,0.0,0.0,1.968,0.022,980323,98.032
leeHom,gen_n1000000_l92_leehom.fq.gz,1000000,92,1000000,1000000,0,0,20116,0.020316,0.0,0.0,2.012,0.022,979884,97.988
leeHom,gen_n1000000_l93_leehom.fq.gz,1000000,93,1000000,999999,1,0,20183,0.020377020377020376,0.0,0.0,2.018,0.022,979816,97.982
leeHom,gen_n1000000_l94_leehom.fq.gz,1000000,94,1000000,1000000,0,0,20183,0.020389,0.0,0.0,2.018,0.022,979817,97.982
leeHom,gen_n1000000_l95_leehom.fq.gz,1000000,95,1000000,1000000,0,0,20525,0.02076,0.0,0.0,2.053,0.022,979475,97.948
leeHom,gen_n1000000_l96_leehom.fq.gz,1000000,96,1000000,1000000,0,0,20624,0.020829,0.0,0.0,2.062,0.022,979376,97.938
leeHom,gen_n1000000_l97_leehom.fq.gz,1000000,97,1000000,1000000,0,0,21327,0.021581,0.0,0.0,2.133,0.022,978673,97.867
leeHom,gen_n1000000_l98_leehom.fq.gz,1000000,98,1000000,1000000,0,0,21502,0.021736,0.0,0.0,2.15,0.022,978498,97.85
leeHom,gen_n1000000_l99_leehom.fq.gz,1000000,99,1000000,1000000,0,0,21605,0.021815,0.0,0.0,2.16,0.022,978395,97.84
leeHom,gen_n1000000_l9_leehom.fq.gz,1000000,9,1000000,1000000,0,0,2328,0.00233,0.0,0.0,0.233,0.026,997672,99.767
seqtk_adna_trim,gen_n1000000_l1000_se_at.fq.gz,1000000,1000,1000000,8069,991931,8069,8069,870.9340686578263,99.193,0.807,100.0,87.093,0,0.0
seqtk_adna_trim,gen_n1000000_l100_se_at.fq.gz,1000000,100,1000000,990869,9131,3,21788,0.022472193599759403,0.913,0.0,2.199,0.022,969081,96.908
seqtk_adna_trim,gen_n1000000_l101_se_at.fq.gz,1000000,101,1000000,991531,8469,1,21880,0.022367429762659968,0.847,0.0,2.207,0.022,969651,96.965
seqtk_adna_trim,gen_n1000000_l102_se_at.fq.gz,1000000,102,1000000,992255,7745,0,22362,0.022787489103103537,0.774,0.0,2.254,0.022,969893,96.989
seqtk_adna_trim,gen_n1000000_l103_se_at.fq.gz,1000000,103,1000000,992737,7263,0,22351,0.02273915447898084,0.726,0.0,2.251,0.022,970386,97.039
seqtk_adna_trim,gen_n1000000_l104_se_at.fq.gz,1000000,104,1000000,992873,7127,1,22619,0.023128839237243837,0.713,0.0,2.278,0.022,970254,97.025
seqtk_adna_trim,gen_n1000000_l105_se_at.fq.gz,1000000,105,1000000,990910,9090,0,22761,0.023227134654004906,0.909,0.0,2.297,0.022,968149,96.815
seqtk_adna_trim,gen_n1000000_l106_se_at.fq.gz,1000000,106,1000000,991531,8469,0,23183,0.023655337049471977,0.847,0.0,2.338,0.022,968348,96.835
seqtk_adna_trim,gen_n1000000_l107_se_at.fq.gz,1000000,107,1000000,992025,7975,0,23323,0.02377661853279907,0.797,0.0,2.351,0.022,968702,96.87
seqtk_adna_trim,gen_n1000000_l108_se_at.fq.gz,1000000,108,1000000,992010,7990,3,24107,0.0248384592897249,0.799,0.0,2.43,0.023,967903,96.79
seqtk_adna_trim,gen_n1000000_l109_se_at.fq.gz,1000000,109,1000000,992236,7764,2,24018,0.0246362760472307,0.776,0.0,2.421,0.023,968218,96.822
seqtk_adna_trim,gen_n1000000_l10_se_at.fq.gz,1000000,10,1000000,997433,2567,0,2265,0.0022708292186041567,0.257,0.0,0.227,0.023,995168,99.517
seqtk_adna_trim,gen_n1000000_l110_se_at.fq.gz,1000000,110,1000000,990922,9078,1,23940,0.024495368959413556,0.908,0.0,2.416,0.022,966982,96.698
seqtk_adna_trim,gen_n1000000_l111_se_at.fq.gz,1000000,111,1000000,991333,8667,1,24310,0.024912920280067342,0.867,0.0,2.452,0.022,967023,96.702
seqtk_adna_trim,gen_n1000000_l112_se_at.fq.gz,1000000,112,1000000,992077,7923,3,24350,0.025035355118604705,0.792,0.0,2.454,0.022,967727,96.773
seqtk_adna_trim,gen_n1000000_l113_se_at.fq.gz,1000000,113,1000000,992641,7359,0,25087,0.025542970721539812,0.736,0.0,2.527,0.023,967554,96.755
seqtk_adna_trim,gen_n1000000_l114_se_at.fq.gz,1000000,114,1000000,992727,7273,3,25080,0.025881234216456286,0.727,0.0,2.526,0.023,967647,96.765
seqtk_adna_trim,gen_n1000000_l115_se_at.fq.gz,1000000,115,1000000,991368,8632,2,25394,0.02607810621282914,0.863,0.0,2.562,0.023,965974,96.597
seqtk_adna_trim,gen_n1000000_l116_se_at.fq.gz,1000000,116,1000000,991973,8027,5,25605,0.026595481933480044,0.803,0.001,2.581,0.023,966368,96.637
seqtk_adna_trim,gen_n1000000_l117_se_at.fq.gz,1000000,117,1000000,992323,7677,0,25959,0.026498428435096234,0.768,0.0,2.616,0.023,966364,96.636
seqtk_adna_trim,gen_n1000000_l118_se_at.fq.gz,1000000,118,1000000,993061,6939,0,26293,0.02683823048130981,0.694,0.0,2.648,0.023,966768,96.677
seqtk_adna_trim,gen_n1000000_l119_se_at.fq.gz,1000000,119,1000000,993103,6897,1,26292,0.02693678299229788,0.69,0.0,2.647,0.023,966811,96.681
seqtk_adna_trim,gen_n1000000_l11_se_at.fq.gz,1000000,11,1000000,996935,3065,0,2447,0.0024545231133423946,0.306,0.0,0.245,0.022,994488,99.449
seqtk_adna_trim,gen_n1000000_l120_se_at.fq.gz,1000000,120,1000000,991854,8146,1,26801,0.027477834439342888,0.815,0.0,2.702,0.023,965053,96.505
seqtk_adna_trim,gen_n1000000_l121_se_at.fq.gz,1000000,121,1000000,992268,7732,2,27103,0.0279309621997283,0.773,0.0,2.731,0.023,965165,96.517
seqtk_adna_trim,gen_n1000000_l122_se_at.fq.gz,1000000,122,1000000,992790,7210,0,27545,0.028147946695675823,0.721,0.0,2.775,0.023,965245,96.525
seqtk_adna_trim,gen_n1000000_l123_se_at.fq.gz,1000000,123,1000000,992919,7081,0,27842,0.0284313221924447,0.708,0.0,2.804,0.023,965077,96.508
seqtk_adna_trim,gen_n1000000_l124_se_at.fq.gz,1000000,124,1000000,992327,7673,1,27807,0.028545025984378133,0.767,0.0,2.802,0.023,964520,96.452
seqtk_adna_trim,gen_n1000000_l125_se_at.fq.gz,1000000,125,1000000,925,999075,0,286,0.33945945945945943,99.907,0.0,30.919,0.272,639,0.064
seqtk_adna_trim,gen_n1000000_l126_se_at.fq.gz,1000000,126,1000000,991035,8965,1,30737,0.031615432351026956,0.897,0.0,3.102,0.025,960298,96.03
seqtk_adna_trim,gen_n1000000_l127_se_at.fq.gz,1000000,127,1000000,990861,9139,1,33021,0.033955317647984935,0.914,0.0,3.333,0.027,957840,95.784
seqtk_adna_trim,gen_n1000000_l128_se_at.fq.gz,1000000,128,1000000,990772,9228,3,35131,0.036382739924018845,0.923,0.0,3.546,0.028,955641,95.564
seqtk_adna_trim,gen_n1000000_l129_se_at.fq.gz,1000000,129,1000000,990070,9930,1,38050,0.039299241467775005,0.993,0.0,3.843,0.03,952020,95.202
seqtk_adna_trim,gen_n1000000_l12_se_at.fq.gz,1000000,12,1000000,995114,4886,0,2566,0.0025785990348844456,0.489,0.0,0.258,0.021,992548,99.255
seqtk_adna_trim,gen_n1000000_l130_se_at.fq.gz,1000000,130,1000000,988254,11746,1,41277,0.042813891975139996,1.175,0.0,4.177,0.033,946977,94.698
seqtk_adna_trim,gen_n1000000_l131_se_at.fq.gz,1000000,131,1000000,988803,11197,2,44083,0.04578566205806414,1.12,0.0,4.458,0.035,944720,94.472
seqtk_adna_trim,gen_n1000000_l132_se_at.fq.gz,1000000,132,1000000,988994,11006,3,46431,0.04833699698885938,1.101,0.0,4.695,0.037,942563,94.256
seqtk_adna_trim,gen_n1000000_l133_se_at.fq.gz,1000000,133,1000000,989137,10863,1,48760,0.05057641155876284,1.086,0.0,4.93,0.038,940377,94.038
seqtk_adna_trim,gen_n1000000_l134_se_at.fq.gz,1000000,134,1000000,987880,12120,1,51058,0.05315018018382799,1.212,0.0,5.168,0.04,936822,93.682
seqtk_adna_trim,gen_n1000000_l135_se_at.fq.gz,1000000,135,1000000,986146,13854,1,53246,0.05557493515159013,1.385,0.0,5.399,0.041,932900,93.29
seqtk_adna_trim,gen_n1000000_l136_se_at.fq.gz,1000000,136,1000000,985926,14074,1,55395,0.05791611135115617,1.407,0.0,5.619,0.043,930531,93.053
seqtk_adna_trim,gen_n1000000_l137_se_at.fq.gz,1000000,137,1000000,986464,13536,3,57906,0.060813167028903235,1.354,0.0,5.87,0.044,928558,92.856
seqtk_adna_trim,gen_n1000000_l138_se_at.fq.gz,1000000,138,1000000,986836,13164,1,60358,0.06321212440567632,1.316,0.0,6.116,0.046,926478,92.648
seqtk_adna_trim,gen_n1000000_l139_se_at.fq.gz,1000000,139,1000000,986057,13943,1,62196,0.06518183025930549,1.394,0.0,6.308,0.047,923861,92.386
seqtk_adna_trim,gen_n1000000_l13_se_at.fq.gz,1000000,13,1000000,995044,4956,1,2753,0.002767716804483018,0.496,0.0,0.277,0.021,992291,99.229
seqtk_adna_trim,gen_n1000000_l140_se_at.fq.gz,1000000,140,1000000,984990,15010,2,64316,0.06778545975086042,1.501,0.0,6.53,0.048,920674,92.067
seqtk_adna_trim,gen_n1000000_l141_se_at.fq.gz,1000000,141,1000000,986432,13568,4,66858,0.07060598196327775,1.357,0.0,6.778,0.05,919574,91.957
seqtk_adna_trim,gen_n1000000_l142_se_at.fq.gz,1000000,142,1000000,986578,13422,5,68958,0.07293594627084732,1.342,0.001,6.99,0.051,917620,91.762
seqtk_adna_trim,gen_n1000000_l143_se_at.fq.gz,1000000,143,1000000,986924,13076,3,71254,0.07528036606668802,1.308,0.0,7.22,0.053,915670,91.567
seqtk_adna_trim,gen_n1000000_l144_se_at.fq.gz,1000000,144,1000000,986038,13962,3,73927,0.07825763307296474,1.396,0.0,7.497,0.054,912111,91.211
seqtk_adna_trim,gen_n1000000_l145_se_at.fq.gz,1000000,145,1000000,984089,15911,5,75343,0.08009844638035787,1.591,0.001,7.656,0.055,908746,90.875
seqtk_adna_trim,gen_n1000000_l146_se_at.fq.gz,1000000,146,1000000,985898,14102,2,78144,0.08281181217529603,1.41,0.0,7.926,0.057,907754,90.775
seqtk_adna_trim,gen_n1000000_l147_se_at.fq.gz,1000000,147,1000000,986220,13780,1,80285,0.08500436008192898,1.378,0.0,8.141,0.058,905935,90.594
seqtk_adna_trim,gen_n1000000_l148_se_at.fq.gz,1000000,148,1000000,986567,13433,3,82456,0.0875956726709894,1.343,0.0,8.358,0.059,904111,90.411
seqtk_adna_trim,gen_n1000000_l149_se_at.fq.gz,1000000,149,1000000,986184,13816,3,84887,0.0901576176453887,1.382,0.0,8.608,0.061,901297,90.13
seqtk_adna_trim,gen_n1000000_l14_se_at.fq.gz,1000000,14,1000000,993766,6234,0,2940,0.0029584429332458547,0.623,0.0,0.296,0.021,990826,99.083
seqtk_adna_trim,gen_n1000000_l150_se_at.fq.gz,1000000,150,1000000,984855,15145,5,86957,0.09303298455102528,1.514,0.001,8.829,0.062,897898,89.79
seqtk_adna_trim,gen_n1000000_l151_se_at.fq.gz,1000000,151,1000000,986845,13155,8,89520,0.09604953158804068,1.316,0.001,9.071,0.064,897325,89.733
seqtk_adna_trim,gen_n1000000_l152_se_at.fq.gz,1000000,152,1000000,986871,13129,5,91563,0.09797531794935711,1.313,0.001,9.278,0.064,895308,89.531
seqtk_adna_trim,gen_n1000000_l153_se_at.fq.gz,1000000,153,1000000,986499,13501,0,94014,0.10020892063752726,1.35,0.0,9.53,0.065,892485,89.248
seqtk_adna_trim,gen_n1000000_l154_se_at.fq.gz,1000000,154,1000000,985553,14447,2,96351,0.10294322070959147,1.445,0.0,9.776,0.067,889202,88.92
seqtk_adna_trim,gen_n1000000_l155_se_at.fq.gz,1000000,155,1000000,984390,15610,1,98163,0.1050620181025813,1.561,0.0,9.972,0.068,886227,88.623
seqtk_adna_trim,gen_n1000000_l156_se_at.fq.gz,1000000,156,1000000,985701,14299,3,100413,0.10771521992977587,1.43,0.0,10.187,0.069,885288,88.529
seqtk_adna_trim,gen_n1000000_l157_se_at.fq.gz,1000000,157,1000000,986657,13343,2,103074,0.11063419202417861,1.334,0.0,10.447,0.07,883583,88.358
seqtk_adna_trim,gen_n1000000_l158_se_at.fq.gz,1000000,158,1000000,986633,13367,2,105646,0.11339576113914698,1.337,0.0,10.708,0.072,880987,88.099
seqtk_adna_trim,gen_n1000000_l159_se_at.fq.gz,1000000,159,1000000,986550,13450,3,107059,0.11533728650347169,1.345,0.0,10.852,0.073,879491,87.949
seqtk_adna_trim,gen_n1000000_l15_se_at.fq.gz,1000000,15,1000000,988699,11301,3,3168,0.0032153365179898026,1.13,0.0,0.32,0.021,985531,98.553
seqtk_adna_trim,gen_n1000000_l160_se_at.fq.gz,1000000,160,1000000,984786,15214,6,109612,0.11879535249282586,1.521,0.001,11.131,0.074,875174,87.517
seqtk_adna_trim,gen_n1000000_l161_se_at.fq.gz,1000000,161,1000000,986673,13327,1,111815,0.12040767305885537,1.333,0.0,11.333,0.075,874858,87.486
seqtk_adna_trim,gen_n1000000_l162_se_at.fq.gz,1000000,162,1000000,986804,13196,3,114019,0.12296058791816815,1.32,0.0,11.554,0.076,872785,87.279
