program,type,qs1,qs2,new_nt,new_qs
AdapterRemoval,match,16,6,s1,25
AdapterRemoval,match,16,7,s1,26
AdapterRemoval,match,16,8,s1,27
AdapterRemoval,match,16,9,s1,29
AdapterRemoval,match,16,10,s1,30
AdapterRemoval,match,16,11,s1,31
AdapterRemoval,match,16,12,s1,32
AdapterRemoval,match,16,13,s1,33
AdapterRemoval,match,16,14,s1,34
AdapterRemoval,match,16,15,s1,35
AdapterRemoval,match,16,16,s1,36
AdapterRemoval,match,16,17,s1,37
AdapterRemoval,match,16,18,s1,38
AdapterRemoval,match,16,19,s1,39
AdapterRemoval,match,16,20,s1,40
AdapterRemoval,match,16,21,s1,41
AdapterRemoval,match,16,22,s1,42
AdapterRemoval,match,16,23,s1,43
AdapterRemoval,match,16,24,s1,44
AdapterRemoval,match,16,25,s1,45
AdapterRemoval,match,16,26,s1,46
AdapterRemoval,match,16,27,s1,47
AdapterRemoval,match,16,28,s1,48
AdapterRemoval,match,16,29,s1,49
AdapterRemoval,match,16,30,s1,50
AdapterRemoval,match,16,31,s1,51
AdapterRemoval,match,16,32,s1,52
AdapterRemoval,match,16,33,s1,53
AdapterRemoval,match,16,34,s1,54
AdapterRemoval,match,16,35,s1,55
AdapterRemoval,match,16,36,s1,56
AdapterRemoval,match,16,37,s1,57
AdapterRemoval,match,16,38,s1,58
AdapterRemoval,match,16,39,s1,59
AdapterRemoval,match,16,40,s1,60
AdapterRemoval,match,16,41,s1,61
AdapterRemoval,match,17,0,s1,17
AdapterRemoval,match,17,1,s1,17
AdapterRemoval,match,17,2,s1,19
AdapterRemoval,match,17,3,s1,21
AdapterRemoval,match,17,4,s1,23
AdapterRemoval,match,17,5,s1,25
AdapterRemoval,match,17,6,s1,26
AdapterRemoval,match,17,7,s1,27
AdapterRemoval,match,17,8,s1,28
AdapterRemoval,match,17,9,s1,30
AdapterRemoval,match,17,10,s1,31
AdapterRemoval,match,17,11,s1,32
AdapterRemoval,match,17,12,s1,33
AdapterRemoval,match,17,13,s1,34
AdapterRemoval,match,17,14,s1,35
AdapterRemoval,match,17,15,s1,36
AdapterRemoval,match,17,16,s1,37
AdapterRemoval,match,17,17,s1,38
AdapterRemoval,match,17,18,s1,39
AdapterRemoval,match,17,19,s1,40
AdapterRemoval,match,17,20,s1,41
AdapterRemoval,match,17,21,s1,42
AdapterRemoval,match,17,22,s1,43
AdapterRemoval,match,17,23,s1,44
AdapterRemoval,match,17,24,s1,45
AdapterRemoval,match,17,25,s1,46
AdapterRemoval,match,17,26,s1,47
AdapterRemoval,match,17,27,s1,48
AdapterRemoval,match,17,28,s1,49
AdapterRemoval,match,17,29,s1,50
AdapterRemoval,match,17,30,s1,51
AdapterRemoval,match,17,31,s1,52
AdapterRemoval,match,17,32,s1,53
AdapterRemoval,match,17,33,s1,54
AdapterRemoval,match,17,34,s1,55
AdapterRemoval,match,17,35,s1,56
AdapterRemoval,match,17,36,s1,57
AdapterRemoval,match,17,37,s1,58
AdapterRemoval,match,17,38,s1,59
AdapterRemoval,match,17,39,s1,60
AdapterRemoval,match,17,40,s1,61
AdapterRemoval,match,17,41,s1,62
AdapterRemoval,match,18,0,s1,18
AdapterRemoval,match,18,1,s1,18
AdapterRemoval,match,18,2,s1,20
AdapterRemoval,match,18,3,s1,22
AdapterRemoval,match,18,4,s1,24
AdapterRemoval,match,18,5,s1,26
AdapterRemoval,match,18,6,s1,27
AdapterRemoval,match,18,7,s1,28
AdapterRemoval,match,18,8,s1,29
AdapterRemoval,match,18,9,s1,31
AdapterRemoval,match,18,10,s1,32
AdapterRemoval,match,18,11,s1,33
AdapterRemoval,match,18,12,s1,34
AdapterRemoval,match,18,13,s1,35
AdapterRemoval,match,18,14,s1,36
AdapterRemoval,match,18,15,s1,37
AdapterRemoval,match,18,16,s1,38
AdapterRemoval,match,18,17,s1,39
AdapterRemoval,match,18,18,s1,40
AdapterRemoval,match,18,19,s1,41
AdapterRemoval,match,18,20,s1,42
AdapterRemoval,match,18,21,s1,43
AdapterRemoval,match,18,22,s1,44
AdapterRemoval,match,18,23,s1,45
AdapterRemoval,match,18,24,s1,46
AdapterRemoval,match,18,25,s1,47
AdapterRemoval,match,18,26,s1,48
AdapterRemoval,match,18,27,s1,49
AdapterRemoval,match,18,28,s1,50
AdapterRemoval,match,18,29,s1,51
AdapterRemoval,match,18,30,s1,52
AdapterRemoval,match,18,31,s1,53
AdapterRemoval,match,18,32,s1,54
AdapterRemoval,match,18,33,s1,55
AdapterRemoval,match,18,34,s1,56
AdapterRemoval,match,18,35,s1,57
AdapterRemoval,match,18,36,s1,58
AdapterRemoval,match,18,37,s1,59
AdapterRemoval,match,18,38,s1,60
AdapterRemoval,match,18,39,s1,61
AdapterRemoval,match,18,40,s1,62
AdapterRemoval,match,18,41,s1,63
AdapterRemoval,match,19,0,s1,18
AdapterRemoval,match,19,1,s1,18
AdapterRemoval,match,19,2,s1,21
AdapterRemoval,match,19,3,s1,23
AdapterRemoval,match,19,4,s1,25
AdapterRemoval,match,19,5,s1,27
AdapterRemoval,match,19,6,s1,28
AdapterRemoval,match,19,7,s1,29
AdapterRemoval,match,19,8,s1,30
AdapterRemoval,match,19,9,s1,32
AdapterRemoval,match,19,10,s1,33
AdapterRemoval,match,19,11,s1,34
AdapterRemoval,match,19,12,s1,35
AdapterRemoval,match,19,13,s1,36
AdapterRemoval,match,19,14,s1,37
AdapterRemoval,match,19,15,s1,38
AdapterRemoval,match,19,16,s1,39
AdapterRemoval,match,19,17,s1,40
AdapterRemoval,match,19,18,s1,41
AdapterRemoval,match,19,19,s1,42
AdapterRemoval,match,19,20,s1,43
AdapterRemoval,match,19,21,s1,44
AdapterRemoval,match,19,22,s1,45
AdapterRemoval,match,19,23,s1,46
AdapterRemoval,match,19,24,s1,47
AdapterRemoval,match,19,25,s1,48
AdapterRemoval,match,19,26,s1,49
AdapterRemoval,match,19,27,s1,50
AdapterRemoval,match,19,28,s1,51
AdapterRemoval,match,19,29,s1,52
AdapterRemoval,match,19,30,s1,53
AdapterRemoval,match,19,31,s1,54
AdapterRemoval,match,19,32,s1,55
AdapterRemoval,match,19,33,s1,56
AdapterRemoval,match,19,34,s1,57
AdapterRemoval,match,19,35,s1,58
AdapterRemoval,match,19,36,s1,59
AdapterRemoval,match,19,37,s1,60
AdapterRemoval,match,19,38,s1,61
AdapterRemoval,match,19,39,s1,62
AdapterRemoval,match,19,40,s1,63
AdapterRemoval,match,19,41,s1,64
AdapterRemoval,match,20,0,s1,19
AdapterRemoval,match,20,1,s1,19
AdapterRemoval,match,20,2,s1,22
AdapterRemoval,match,20,3,s1,24
AdapterRemoval,match,20,4,s1,26
AdapterRemoval,match,20,5,s1,28
AdapterRemoval,match,20,6,s1,29
AdapterRemoval,match,20,7,s1,30
AdapterRemoval,match,20,8,s1,31
AdapterRemoval,match,20,9,s1,33
AdapterRemoval,match,20,10,s1,34
AdapterRemoval,match,20,11,s1,35
AdapterRemoval,match,20,12,s1,36
AdapterRemoval,match,20,13,s1,37
AdapterRemoval,match,20,14,s1,38
AdapterRemoval,match,20,15,s1,39
AdapterRemoval,match,20,16,s1,40
AdapterRemoval,match,20,17,s1,41
AdapterRemoval,match,20,18,s1,42
AdapterRemoval,match,20,19,s1,43
AdapterRemoval,match,20,20,s1,44
AdapterRemoval,match,20,21,s1,45
AdapterRemoval,match,20,22,s1,46
AdapterRemoval,match,20,23,s1,47
AdapterRemoval,match,20,24,s1,48
AdapterRemoval,match,20,25,s1,49
AdapterRemoval,match,20,26,s1,50
AdapterRemoval,match,20,27,s1,51
AdapterRemoval,match,20,28,s1,52
AdapterRemoval,match,20,29,s1,53
AdapterRemoval,match,20,30,s1,54
AdapterRemoval,match,20,31,s1,55
AdapterRemoval,match,20,32,s1,56
AdapterRemoval,match,20,33,s1,57
AdapterRemoval,match,20,34,s1,58
AdapterRemoval,match,20,35,s1,59
AdapterRemoval,match,20,36,s1,60
AdapterRemoval,match,20,37,s1,61
AdapterRemoval,match,20,38,s1,62
AdapterRemoval,match,20,39,s1,63
AdapterRemoval,match,20,40,s1,64
AdapterRemoval,match,20,41,s1,65
AdapterRemoval,match,21,0,s1,21
AdapterRemoval,match,21,1,s1,21
AdapterRemoval,match,21,2,s1,23
AdapterRemoval,match,21,3,s1,25
AdapterRemoval,match,21,4,s1,27
AdapterRemoval,match,21,5,s1,29
AdapterRemoval,match,21,6,s1,30
AdapterRemoval,match,21,7,s1,31
AdapterRemoval,match,21,8,s1,32
AdapterRemoval,match,21,9,s1,34
AdapterRemoval,match,21,10,s1,35
AdapterRemoval,match,21,11,s1,36
AdapterRemoval,match,21,12,s1,37
AdapterRemoval,match,21,13,s1,38
AdapterRemoval,match,21,14,s1,39
AdapterRemoval,match,21,15,s1,40
AdapterRemoval,match,21,16,s1,41
AdapterRemoval,match,21,17,s1,42
AdapterRemoval,match,21,18,s1,43
AdapterRemoval,match,21,19,s1,44
AdapterRemoval,match,21,20,s1,45
AdapterRemoval,match,21,21,s1,46
AdapterRemoval,match,21,22,s1,47
AdapterRemoval,match,21,23,s1,48
AdapterRemoval,match,21,24,s1,49
AdapterRemoval,match,21,25,s1,50
AdapterRemoval,match,21,26,s1,51
AdapterRemoval,match,21,27,s1,52
AdapterRemoval,match,21,28,s1,53
AdapterRemoval,match,21,29,s1,54
AdapterRemoval,match,21,30,s1,55
AdapterRemoval,match,21,31,s1,56
AdapterRemoval,match,21,32,s1,57
AdapterRemoval,match,21,33,s1,58
AdapterRemoval,match,21,34,s1,59
AdapterRemoval,match,21,35,s1,60
AdapterRemoval,match,21,36,s1,61
AdapterRemoval,match,21,37,s1,62
AdapterRemoval,match,21,38,s1,63
AdapterRemoval,match,21,39,s1,64
AdapterRemoval,match,21,40,s1,65
AdapterRemoval,match,21,41,s1,66
AdapterRemoval,match,22,0,s1,21
AdapterRemoval,match,22,1,s1,21
AdapterRemoval,match,22,2,s1,24
AdapterRemoval,match,22,3,s1,26
AdapterRemoval,match,22,4,s1,28
AdapterRemoval,match,22,5,s1,30
AdapterRemoval,match,22,6,s1,31
AdapterRemoval,match,22,7,s1,32
AdapterRemoval,match,22,8,s1,33
AdapterRemoval,match,22,9,s1,35
AdapterRemoval,match,22,10,s1,36
AdapterRemoval,match,22,11,s1,37
AdapterRemoval,match,22,12,s1,38
AdapterRemoval,match,22,13,s1,39
AdapterRemoval,match,22,14,s1,40
AdapterRemoval,match,22,15,s1,41
AdapterRemoval,match,22,16,s1,42
AdapterRemoval,match,22,17,s1,43
AdapterRemoval,match,22,18,s1,44
AdapterRemoval,match,22,19,s1,45
AdapterRemoval,match,22,20,s1,46
AdapterRemoval,match,22,21,s1,47
AdapterRemoval,match,22,22,s1,48
AdapterRemoval,match,22,23,s1,49
AdapterRemoval,match,22,24,s1,50
AdapterRemoval,match,22,25,s1,51
AdapterRemoval,match,22,26,s1,52
AdapterRemoval,match,22,27,s1,53
AdapterRemoval,match,22,28,s1,54
AdapterRemoval,match,22,29,s1,55
AdapterRemoval,match,22,30,s1,56
AdapterRemoval,match,22,31,s1,57
AdapterRemoval,match,22,32,s1,58
AdapterRemoval,match,22,33,s1,59
AdapterRemoval,match,22,34,s1,60
AdapterRemoval,match,22,35,s1,61
AdapterRemoval,match,22,36,s1,62
AdapterRemoval,match,22,37,s1,63
AdapterRemoval,match,22,38,s1,64
AdapterRemoval,match,22,39,s1,65
AdapterRemoval,match,22,40,s1,66
AdapterRemoval,match,22,41,s1,67
AdapterRemoval,match,23,0,s1,22
AdapterRemoval,match,23,1,s1,22
AdapterRemoval,match,23,2,s1,25
AdapterRemoval,match,23,3,s1,27
AdapterRemoval,match,23,4,s1,29
AdapterRemoval,match,23,5,s1,31
AdapterRemoval,match,23,6,s1,32
AdapterRemoval,match,23,7,s1,33
AdapterRemoval,match,23,8,s1,35
AdapterRemoval,match,23,9,s1,36
AdapterRemoval,match,23,10,s1,37
AdapterRemoval,match,23,11,s1,38
AdapterRemoval,match,23,12,s1,39
AdapterRemoval,match,23,13,s1,40
AdapterRemoval,match,23,14,s1,41
AdapterRemoval,match,23,15,s1,42
AdapterRemoval,match,23,16,s1,43
AdapterRemoval,match,23,17,s1,44
AdapterRemoval,match,23,18,s1,45
AdapterRemoval,match,23,19,s1,46
AdapterRemoval,match,23,20,s1,47
AdapterRemoval,match,23,21,s1,48
AdapterRemoval,match,23,22,s1,49
AdapterRemoval,match,23,23,s1,50
AdapterRemoval,match,23,24,s1,51
AdapterRemoval,match,23,25,s1,52
AdapterRemoval,match,23,26,s1,53
AdapterRemoval,match,23,27,s1,54
AdapterRemoval,match,23,28,s1,55
AdapterRemoval,match,23,29,s1,56
AdapterRemoval,match,23,30,s1,57
AdapterRemoval,match,23,31,s1,58
AdapterRemoval,match,23,32,s1,59
AdapterRemoval,match,23,33,s1,60
AdapterRemoval,match,23,34,s1,61
AdapterRemoval,match,23,35,s1,62
AdapterRemoval,match,23,36,s1,63
AdapterRemoval,match,23,37,s1,64
AdapterRemoval,match,23,38,s1,65
AdapterRemoval,match,23,39,s1,66
AdapterRemoval,match,23,40,s1,67
AdapterRemoval,match,23,41,s1,68
AdapterRemoval,match,24,0,s1,24
AdapterRemoval,match,24,1,s1,24
AdapterRemoval,match,24,2,s1,26
AdapterRemoval,match,24,3,s1,28
AdapterRemoval,match,24,4,s1,30
AdapterRemoval,match,24,5,s1,32
AdapterRemoval,match,24,6,s1,33
AdapterRemoval,match,24,7,s1,34
AdapterRemoval,match,24,8,s1,36
AdapterRemoval,match,24,9,s1,37
AdapterRemoval,match,24,10,s1,38
AdapterRemoval,match,24,11,s1,39
AdapterRemoval,match,24,12,s1,40
AdapterRemoval,match,24,13,s1,41
AdapterRemoval,match,24,14,s1,42
AdapterRemoval,match,24,15,s1,43
AdapterRemoval,match,24,16,s1,44
AdapterRemoval,match,24,17,s1,45
AdapterRemoval,match,24,18,s1,46
AdapterRemoval,match,24,19,s1,47
AdapterRemoval,match,24,20,s1,48
AdapterRemoval,match,24,21,s1,49
AdapterRemoval,match,24,22,s1,50
AdapterRemoval,match,24,23,s1,51
AdapterRemoval,match,24,24,s1,52
AdapterRemoval,match,24,25,s1,53
AdapterRemoval,match,24,26,s1,54
AdapterRemoval,match,24,27,s1,55
AdapterRemoval,match,24,28,s1,56
AdapterRemoval,match,24,29,s1,57
AdapterRemoval,match,24,30,s1,58
AdapterRemoval,match,24,31,s1,59
AdapterRemoval,match,24,32,s1,60
AdapterRemoval,match,24,33,s1,61
AdapterRemoval,match,24,34,s1,62
AdapterRemoval,match,24,35,s1,63
AdapterRemoval,match,24,36,s1,64
AdapterRemoval,match,24,37,s1,65
AdapterRemoval,match,24,38,s1,66
AdapterRemoval,match,24,39,s1,67
AdapterRemoval,match,24,40,s1,68
AdapterRemoval,match,24,41,s1,69
AdapterRemoval,match,25,0,s1,24
AdapterRemoval,match,25,1,s1,24
AdapterRemoval,match,25,2,s1,27
AdapterRemoval,match,25,3,s1,29
AdapterRemoval,match,25,4,s1,31
AdapterRemoval,match,25,5,s1,33
AdapterRemoval,match,25,6,s1,34
AdapterRemoval,match,25,7,s1,35
AdapterRemoval,match,25,8,s1,37
AdapterRemoval,match,25,9,s1,38
AdapterRemoval,match,25,10,s1,39
AdapterRemoval,match,25,11,s1,40
AdapterRemoval,match,25,12,s1,41
AdapterRemoval,match,25,13,s1,42
AdapterRemoval,match,25,14,s1,43
AdapterRemoval,match,25,15,s1,44
AdapterRemoval,match,25,16,s1,45
AdapterRemoval,match,25,17,s1,46
AdapterRemoval,match,25,18,s1,47
AdapterRemoval,match,25,19,s1,48
AdapterRemoval,match,25,20,s1,49
AdapterRemoval,match,25,21,s1,50
AdapterRemoval,match,25,22,s1,51
AdapterRemoval,match,25,23,s1,52
AdapterRemoval,match,25,24,s1,53
AdapterRemoval,match,25,25,s1,54
AdapterRemoval,match,25,26,s1,55
AdapterRemoval,match,25,27,s1,56
AdapterRemoval,match,25,28,s1,57
AdapterRemoval,match,25,29,s1,58
AdapterRemoval,match,25,30,s1,59
AdapterRemoval,match,25,31,s1,60
AdapterRemoval,match,25,32,s1,61
AdapterRemoval,match,25,33,s1,62
AdapterRemoval,match,25,34,s1,63
AdapterRemoval,match,25,35,s1,64
AdapterRemoval,match,25,36,s1,65
AdapterRemoval,match,25,37,s1,66
AdapterRemoval,match,25,38,s1,67
AdapterRemoval,match,25,39,s1,68
AdapterRemoval,match,25,40,s1,69
AdapterRemoval,match,25,41,s1,70
AdapterRemoval,match,26,0,s1,26
AdapterRemoval,match,26,1,s1,26
AdapterRemoval,match,26,2,s1,28
AdapterRemoval,match,26,3,s1,30
AdapterRemoval,match,26,4,s1,32
AdapterRemoval,match,26,5,s1,34
AdapterRemoval,match,26,6,s1,35
AdapterRemoval,match,26,7,s1,36
AdapterRemoval,match,26,8,s1,38
AdapterRemoval,match,26,9,s1,39
AdapterRemoval,match,26,10,s1,40
AdapterRemoval,match,26,11,s1,41
AdapterRemoval,match,26,12,s1,42
AdapterRemoval,match,26,13,s1,43
AdapterRemoval,match,26,14,s1,44
AdapterRemoval,match,26,15,s1,45
AdapterRemoval,match,26,16,s1,46
AdapterRemoval,match,26,17,s1,47
AdapterRemoval,match,26,18,s1,48
AdapterRemoval,match,26,19,s1,49
AdapterRemoval,match,26,20,s1,50
AdapterRemoval,match,26,21,s1,51
AdapterRemoval,match,26,22,s1,52
AdapterRemoval,match,26,23,s1,53
AdapterRemoval,match,26,24,s1,54
AdapterRemoval,match,26,25,s1,55
AdapterRemoval,match,26,26,s1,56
AdapterRemoval,match,26,27,s1,57
AdapterRemoval,match,26,28,s1,58
AdapterRemoval,match,26,29,s1,59
AdapterRemoval,match,26,30,s1,60
AdapterRemoval,match,26,31,s1,61
AdapterRemoval,match,26,32,s1,62
AdapterRemoval,match,26,33,s1,63
AdapterRemoval,match,26,34,s1,64
AdapterRemoval,match,26,35,s1,65
AdapterRemoval,match,26,36,s1,66
AdapterRemoval,match,26,37,s1,67
AdapterRemoval,match,26,38,s1,68
AdapterRemoval,match,26,39,s1,69
AdapterRemoval,match,26,40,s1,70
AdapterRemoval,match,26,41,s1,71
AdapterRemoval,match,27,0,s1,27
AdapterRemoval,match,27,1,s1,27
AdapterRemoval,match,27,2,s1,29
AdapterRemoval,match,27,3,s1,31
AdapterRemoval,match,27,4,s1,33
AdapterRemoval,match,27,5,s1,35
AdapterRemoval,match,27,6,s1,36
AdapterRemoval,match,27,7,s1,37
AdapterRemoval,match,27,8,s1,39
AdapterRemoval,match,27,9,s1,40
AdapterRemoval,match,27,10,s1,41
AdapterRemoval,match,27,11,s1,42
AdapterRemoval,match,27,12,s1,43
AdapterRemoval,match,27,13,s1,44
AdapterRemoval,match,27,14,s1,45
AdapterRemoval,match,27,15,s1,46
AdapterRemoval,match,27,16,s1,47
AdapterRemoval,match,27,17,s1,48
AdapterRemoval,match,27,18,s1,49
AdapterRemoval,match,27,19,s1,50
AdapterRemoval,match,27,20,s1,51
AdapterRemoval,match,27,21,s1,52
AdapterRemoval,match,27,22,s1,53
AdapterRemoval,match,27,23,s1,54
AdapterRemoval,match,27,24,s1,55
AdapterRemoval,match,27,25,s1,56
AdapterRemoval,match,27,26,s1,57
AdapterRemoval,match,27,27,s1,58
AdapterRemoval,match,27,28,s1,59
AdapterRemoval,match,27,29,s1,60
AdapterRemoval,match,27,30,s1,61
AdapterRemoval,match,27,31,s1,62
AdapterRemoval,match,27,32,s1,63
AdapterRemoval,match,27,33,s1,64
AdapterRemoval,match,27,34,s1,65
AdapterRemoval,match,27,35,s1,66
AdapterRemoval,match,27,36,s1,67
AdapterRemoval,match,27,37,s1,68
AdapterRemoval,match,27,38,s1,69
AdapterRemoval,match,27,39,s1,70
AdapterRemoval,match,27,40,s1,71
AdapterRemoval,match,27,41,s1,72
AdapterRemoval,match,28,0,s1,27
AdapterRemoval,match,28,1,s1,27
AdapterRemoval,match,28,2,s1,30
AdapterRemoval,match,28,3,s1,32
AdapterRemoval,match,28,4,s1,34
AdapterRemoval,match,28,5,s1,36
AdapterRemoval,match,28,6,s1,37
AdapterRemoval,match,28,7,s1,38
AdapterRemoval,match,28,8,s1,40
AdapterRemoval,match,28,9,s1,41
AdapterRemoval,match,28,10,s1,42
AdapterRemoval,match,28,11,s1,43
AdapterRemoval,match,28,12,s1,44
AdapterRemoval,match,28,13,s1,45
AdapterRemoval,match,28,14,s1,46
AdapterRemoval,match,28,15,s1,47
AdapterRemoval,match,28,16,s1,48
AdapterRemoval,match,28,17,s1,49
AdapterRemoval,match,28,18,s1,50
AdapterRemoval,match,28,19,s1,51
AdapterRemoval,match,28,20,s1,52
AdapterRemoval,match,28,21,s1,53
AdapterRemoval,match,28,22,s1,54
AdapterRemoval,match,28,23,s1,55
AdapterRemoval,match,28,24,s1,56
AdapterRemoval,match,28,25,s1,57
AdapterRemoval,match,28,26,s1,58
AdapterRemoval,match,28,27,s1,59
AdapterRemoval,match,28,28,s1,60
AdapterRemoval,match,28,29,s1,61
AdapterRemoval,match,28,30,s1,62
AdapterRemoval,match,28,31,s1,63
AdapterRemoval,match,28,32,s1,64
AdapterRemoval,match,28,33,s1,65
AdapterRemoval,match,28,34,s1,66
AdapterRemoval,match,28,35,s1,67
AdapterRemoval,match,28,36,s1,68
AdapterRemoval,match,28,37,s1,69
AdapterRemoval,match,28,38,s1,70
AdapterRemoval,match,28,39,s1,71
AdapterRemoval,match,28,40,s1,72
AdapterRemoval,match,28,41,s1,73
AdapterRemoval,match,29,0,s1,28
AdapterRemoval,match,29,1,s1,28
AdapterRemoval,match,29,2,s1,31
AdapterRemoval,match,29,3,s1,33
AdapterRemoval,match,29,4,s1,35
AdapterRemoval,match,29,5,s1,37
AdapterRemoval,match,29,6,s1,38
AdapterRemoval,match,29,7,s1,39
AdapterRemoval,match,29,8,s1,41
AdapterRemoval,match,29,9,s1,42
AdapterRemoval,match,29,10,s1,43
AdapterRemoval,match,29,11,s1,44
AdapterRemoval,match,29,12,s1,45
AdapterRemoval,match,29,13,s1,46
AdapterRemoval,match,29,14,s1,47
AdapterRemoval,match,29,15,s1,48
AdapterRemoval,match,29,16,s1,49
AdapterRemoval,match,29,17,s1,50
AdapterRemoval,match,29,18,s1,51
AdapterRemoval,match,29,19,s1,52
AdapterRemoval,match,29,20,s1,53
AdapterRemoval,match,29,21,s1,54
AdapterRemoval,match,29,22,s1,55
AdapterRemoval,match,29,23,s1,56
AdapterRemoval,match,29,24,s1,57
AdapterRemoval,match,29,25,s1,58
AdapterRemoval,match,29,26,s1,59
AdapterRemoval,match,29,27,s1,60
AdapterRemoval,match,29,28,s1,61
AdapterRemoval,match,29,29,s1,62
AdapterRemoval,match,29,30,s1,63
AdapterRemoval,match,29,31,s1,64
AdapterRemoval,match,29,32,s1,65
AdapterRemoval,match,29,33,s1,66
AdapterRemoval,match,29,34,s1,67
AdapterRemoval,match,29,35,s1,68
AdapterRemoval,match,29,36,s1,69
AdapterRemoval,match,29,37,s1,70
AdapterRemoval,match,29,38,s1,71
AdapterRemoval,match,29,39,s1,72
AdapterRemoval,match,29,40,s1,73
AdapterRemoval,match,29,41,s1,74
AdapterRemoval,match,30,0,s1,29
AdapterRemoval,match,30,1,s1,29
AdapterRemoval,match,30,2,s1,32
AdapterRemoval,match,30,3,s1,34
AdapterRemoval,match,30,4,s1,36
AdapterRemoval,match,30,5,s1,38
AdapterRemoval,match,30,6,s1,39
AdapterRemoval,match,30,7,s1,40
AdapterRemoval,match,30,8,s1,42
AdapterRemoval,match,30,9,s1,43
AdapterRemoval,match,30,10,s1,44
AdapterRemoval,match,30,11,s1,45
AdapterRemoval,match,30,12,s1,46
AdapterRemoval,match,30,13,s1,47
AdapterRemoval,match,30,14,s1,48
AdapterRemoval,match,30,15,s1,49
AdapterRemoval,match,30,16,s1,50
AdapterRemoval,match,30,17,s1,51
AdapterRemoval,match,30,18,s1,52
AdapterRemoval,match,30,19,s1,53
AdapterRemoval,match,30,20,s1,54
AdapterRemoval,match,30,21,s1,55
AdapterRemoval,match,30,22,s1,56
AdapterRemoval,match,30,23,s1,57
AdapterRemoval,match,30,24,s1,58
AdapterRemoval,match,30,25,s1,59
AdapterRemoval,match,30,26,s1,60
AdapterRemoval,match,30,27,s1,61
AdapterRemoval,match,30,28,s1,62
AdapterRemoval,match,30,29,s1,63
AdapterRemoval,match,30,30,s1,64
AdapterRemoval,match,30,31,s1,65
AdapterRemoval,match,30,32,s1,66
AdapterRemoval,match,30,33,s1,67
AdapterRemoval,match,30,34,s1,68
AdapterRemoval,match,30,35,s1,69
AdapterRemoval,match,30,36,s1,70
AdapterRemoval,match,30,37,s1,71
AdapterRemoval,match,30,38,s1,72
AdapterRemoval,match,30,39,s1,73
AdapterRemoval,match,30,40,s1,74
AdapterRemoval,match,30,41,s1,75
AdapterRemoval,match,31,0,s1,30
AdapterRemoval,match,31,1,s1,30
AdapterRemoval,match,31,2,s1,33
AdapterRemoval,match,31,3,s1,35
AdapterRemoval,match,31,4,s1,37
AdapterRemoval,match,31,5,s1,39
AdapterRemoval,match,31,6,s1,40
AdapterRemoval,match,31,7,s1,41
AdapterRemoval,match,31,8,s1,43
AdapterRemoval,match,31,9,s1,44
AdapterRemoval,match,31,10,s1,45
AdapterRemoval,match,31,11,s1,46
AdapterRemoval,match,31,12,s1,47
AdapterRemoval,match,31,13,s1,48
AdapterRemoval,match,31,14,s1,49
AdapterRemoval,match,31,15,s1,50
AdapterRemoval,match,31,16,s1,51
AdapterRemoval,match,31,17,s1,52
AdapterRemoval,match,31,18,s1,53
AdapterRemoval,match,31,19,s1,54
AdapterRemoval,match,31,20,s1,55
AdapterRemoval,match,31,21,s1,56
AdapterRemoval,match,31,22,s1,57
AdapterRemoval,match,31,23,s1,58
AdapterRemoval,match,31,24,s1,59
AdapterRemoval,match,31,25,s1,60
AdapterRemoval,match,31,26,s1,61
AdapterRemoval,match,31,27,s1,62
AdapterRemoval,match,31,28,s1,63
AdapterRemoval,match,31,29,s1,64
AdapterRemoval,match,31,30,s1,65
AdapterRemoval,match,31,31,s1,66
AdapterRemoval,match,31,32,s1,67
AdapterRemoval,match,31,33,s1,68
AdapterRemoval,match,31,34,s1,69
AdapterRemoval,match,31,35,s1,70
AdapterRemoval,match,31,36,s1,71
AdapterRemoval,match,31,37,s1,72
AdapterRemoval,match,31,38,s1,73
AdapterRemoval,match,31,39,s1,74
AdapterRemoval,match,31,40,s1,75
AdapterRemoval,match,31,41,s1,76
AdapterRemoval,match,32,0,s1,32
AdapterRemoval,match,32,1,s1,32
AdapterRemoval,match,32,2,s1,34
AdapterRemoval,match,32,3,s1,36
AdapterRemoval,match,32,4,s1,38
AdapterRemoval,match,32,5,s1,40
AdapterRemoval,match,32,6,s1,41
AdapterRemoval,match,32,7,s1,42
AdapterRemoval,match,32,8,s1,44
AdapterRemoval,match,32,9,s1,45
AdapterRemoval,match,32,10,s1,46
AdapterRemoval,match,32,11,s1,47
AdapterRemoval,match,32,12,s1,48
AdapterRemoval,match,32,13,s1,49
AdapterRemoval,match,32,14,s1,50
AdapterRemoval,match,32,15,s1,51
AdapterRemoval,match,32,16,s1,52
AdapterRemoval,match,32,17,s1,53
AdapterRemoval,match,32,18,s1,54
AdapterRemoval,match,32,19,s1,55
AdapterRemoval,match,32,20,s1,56
AdapterRemoval,match,32,21,s1,57
AdapterRemoval,match,32,22,s1,58
AdapterRemoval,match,32,23,s1,59
AdapterRemoval,match,32,24,s1,60
AdapterRemoval,match,32,25,s1,61
AdapterRemoval,match,32,26,s1,62
AdapterRemoval,match,32,27,s1,63
AdapterRemoval,match,32,28,s1,64
AdapterRemoval,match,32,29,s1,65
AdapterRemoval,match,32,30,s1,66
AdapterRemoval,match,32,31,s1,67
